zmiana,data,ognisko_typ,liczba
3,2020-07-03,oddziałem szpitalnym w słupsku,4
3,2020-07-03,spotkaniem towarzyskim,4
3,2020-07-02,ognisko rodzinne/działalność gospodarcza,18
3,2020-07-02,ognisko rodzinne,21
3,2020-07-02,ognisko u producenta rolnego,7
3,2020-07-02,dwoma zakładami produkcyjnymi/rodzinne,31
3,2020-07-02,ognisko rodzinne związane z wizytą osoby z południa polski,9
3,2020-07-02,udziałem w weselu w województwie podlaskim,5
3,2020-07-02,oddziałem szpitalnym w słupsku,2
3,2020-07-02,spotkaniem towarzyskim,4
3,2020-06-30,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-30,ognisko rodzinne,21
3,2020-06-30,ognisko u producenta rolnego,7
3,2020-06-30,dwoma zakładami produkcyjnymi/rodzinne,26
3,2020-06-30,ognisko rodzinne związane z wizytą osoby z południa polski,9
3,2020-06-30,udziałem w weselu w województwie podlaskim,5
3,2020-06-29,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-29,ognisko rodzinne,21
3,2020-06-29,ognisko u producenta rolnego,7
3,2020-06-29,dwoma zakładami produkcyjnymi/rodzinne,26
3,2020-06-29,ognisko rodzinne związane z wizytą osoby z południa polski,8
3,2020-06-29,udziałem w weselu w województwie podlaskim,5
3,2020-06-28,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-28,ognisko rodzinne,21
3,2020-06-28,ognisko u producenta rolnego,7
3,2020-06-28,dwoma zakładami produkcyjnymi/rodzinne,24
3,2020-06-28,ognisko rodzinne związane z wizytą osoby z południa polski,5
3,2020-06-28,udziałem w weselu w województwie podlaskim,5
3,2020-06-27,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-27,ognisko rodzinne,21
3,2020-06-27,ognisko u producenta rolnego,7
3,2020-06-27,dwoma zakładami produkcyjnymi/rodzinne,24
3,2020-06-27,ognisko rodzinne związane z wizytą osoby z południa polski,4
3,2020-06-27,udziałem w weselu w województwie podlaskim,5
3,2020-06-26,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-26,ognisko rodzinne,21
3,2020-06-26,ognisko u producenta rolnego,7
3,2020-06-26,dwoma zakładami produkcyjnymi/rodzinne,20
3,2020-06-26,ognisko rodzinne związane z wizytą osoby z południa polski,4
3,2020-06-26,udziałem w weselu w województwie podlaskim,5
3,2020-06-25,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-25,ognisko rodzinne,21
3,2020-06-25,ognisko u producenta rolnego,7
3,2020-06-25,dwoma zakładami produkcyjnymi/rodzinne,19
3,2020-06-25,ognisko rodzinne związane z wizytą osoby z południa polski,4
3,2020-06-25,udziałem w weselu w województwie podlaskim,5
3,2020-06-24,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-24,ognisko rodzinne,21
3,2020-06-24,ognisko u producenta rolnego,7
3,2020-06-24,ognisko w zakładzie produkcyjnym/rodzinne,18
3,2020-06-24,ognisko rodzinne związane z wizytą osoby z południa polski,4
3,2020-06-24,udziałem w weselu w województwie podlaskim,5
3,2020-06-23,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-23,ognisko rodzinne,21
3,2020-06-23,ognisko u producenta rolnego,7
3,2020-06-23,ognisko w zakładzie produkcyjnym/rodzinne,16
3,2020-06-22,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-22,ognisko rodzinne,21
3,2020-06-22,ognisko u producenta rolnego,7
3,2020-06-21,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-21,ognisko rodzinne,21
3,2020-06-21,ognisko u producenta rolnego,7
3,2020-06-20,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-20,ognisko rodzinne,21
3,2020-06-19,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-19,ognisko rodzinne,21
3,2020-06-18,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-18,ognisko rodzinne,21
3,2020-06-17,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-17,ognisko rodzinne,20
3,2020-06-16,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-16,ognisko rodzinne,17
3,2020-06-15,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-15,ognisko rodzinne,17
3,2020-06-14,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-14,ognisko rodzinne,17
3,2020-06-13,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-13,ognisko rodzinne,17
3,2020-06-12,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-12,ognisko rodzinne,12
3,2020-06-11,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-11,ognisko rodzinne,12
3,2020-06-10,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-10,ognisko rodzinne,12
3,2020-06-09,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-08,ognisko rodzinne/działalność gospodarcza,18
3,2020-06-07,ognisko rodzinne/działalność gospodarcza,17
3,2020-06-06,ognisko rodzinne/działalność gospodarcza,17
3,2020-06-05,ognisko rodzinne/działalność gospodarcza,17
3,2020-06-04,ognisko rodzinne/działalność gospodarcza,17
3,2020-06-03,ognisko rodzinne/działalność gospodarcza,17
3,2020-06-02,ognisko rodzinne/działalność gospodarcza,17
3,2020-06-01,ognisko rodzinne/działalność gospodarcza,17
3,2020-05-31,ognisko rodzinne/działalność gospodarcza,16
3,2020-05-30,ognisko rodzinne/działalność gospodarcza,16
3,2020-05-28,ognisko rodzinne/działalność gospodarcza,13
3,2020-05-27,ognisko rodzinne/działalność gospodarcza,13
3,2020-05-26,ognisko rodzinne/działalność gospodarcza,13
3,2020-05-25,ognisko rodzinne/działalność gospodarcza,9
3,2020-05-24,ognisko rodzinne/działalność gospodarcza,9
3,2020-05-23,ognisko rodzinne/działalność gospodarcza,9
